Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,Dual,Models,32GB 3GB RAM,_1,_1_1,SAR,Quad,64GB 4GB RAM,128GB 4GB RAM,128GB 6GB RAM,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Talk time_1,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Keyboard,Browser,Alert types,Clock,Alarm,Languages
b'allview',b'Allview P9 Energy',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p9-energy.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2016, September'","b'Available. Released 2016, September'",b'152.3 x 75.3 x 8.2 mm (6.00 x 2.96 x 0.32 in)',b'183 g (6.46 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'AMOLED',"b'5.5 inches, 83.4 cm2 (~72.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6755 Helio P10 (28 nm)',b'Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC',b'64GB 4GB RAM',b'eMMC 5.1',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, PDAF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 5000 mAh, non-removable'",b'Charging 10W Reverse charging',"b'Gold, Mocha Gold'",,,,,,,,,,,,,b'8 MP',,b'Scratch-resistant glass',,,,,b'Yes',b'Up to 555 h',b'Up to 27 h',,,,,,,,,b'1.40 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview P7 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p7-pro.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, September'","b'Available. Released 2016, September'",b'144 x 72 x 9 mm (5.67 x 2.83 x 0.35 in)',b'165 g (5.82 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',b'microSDHC',b'16GB 2GB RAM',b'eMMC 5.0',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'8 MP, PDAF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2300 mAh, removable'",,"b'Dark Blue, Gold'",,,b'P7_PRO',,,,,,,,,,b'5 MP',,b'Asahi Dragontrail Glass',,,,,,b'Up to 208 h (3G)',b'Up to 11 h 20 min (3G)',,,,,,,,,b'1.82 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X3 Soul Style',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x3ss.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',"b'1, 3, 7, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, June'","b'Available. Released 2016, June'",b'154.5 x 75.6 x 8.2 mm (6.08 x 2.98 x 0.32 in)',b'162.2 g (5.71 oz)',,"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~71.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC (uses shared SIM slot)',b'32GB 3GB RAM',,,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, PDAF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 3150 mAh, non-removable'",,b'Mocha Gold',,,b'X3_Soul_Style',,,,,,,,,,b'8 MP',,b'Corning Gorilla Glass 3',,,,,,b'Up to 225 h (3G)',b'Up to 15 h (3G)',,,,,,,,,b'0.96 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X3 Soul Plus',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x3sp.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',"b'1, 3, 7, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2016, July'","b'Available. Released 2016, July'",b'153 x 75.3 x 7.6 mm (6.02 x 2.96 x 0.30 in)',b'175 g (6.17 oz)',,"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~72.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6755 Helio P10 (28 nm)',b'Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC (uses shared SIM slot)',b'32GB 4GB RAM',b'eMMC 5.1',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, f/2.0, PDAF, Laser AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB Type-C 2.0',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 3130 mAh, non-removable'",,b'Gold',,,,,,,,,,,,,b'8 MP',,b'Corning Gorilla Glass 3',,,,,,b'Up to 225 h (3G)',b'Up to 15 h (3G)',,,,,,,,,b'0.95 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X3 Soul Lite',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x3sl.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',"b'1, 3, 7, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, June'","b'Available. Released 2016, June'",b'145.3 x 70.6 x 8.5 mm (5.72 x 2.78 x 0.33 in)',b'142.7 g (5.04 oz)',,"b'Hybrid Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~67.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6735 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC (uses shared SIM slot)',b'16GB 3GB RAM',,,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, PDAF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2400 mAh, removable'",,"b'Gold, Gray'",,,b'X3_Soul_Lite',,,,,,,,,,b'5 MP',,b'Asahi Dragontrail Glass',,,,,,b'Up to 220 h',b'Up to 12 h',,,,,,,,,b'1.22 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview P6 Energy Lite',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p6el.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'1, 3, 7, 20, 38'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, June'","b'Available. Released 2016, June'",b'140.8 x 72 x 9.6 mm (5.54 x 2.83 x 0.38 in)',b'175 g (6.17 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'8GB 1GB RAM',,,"b'LED flash, HDR'",b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 4000 mAh, non-removable'",,b'Black',,,,,,,,,,,,,b'2 MP',,b'Asahi Dragontrail Glass',,,,,,b'Up to 266 h',b'Up to 19 h 30 min',,,,,,,,,b'1.18 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview AX501Q',b'https://fdn2.gsmarena.com/vv/bigpic/allview-ax501q.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2016, June'","b'Available. Released 2016, June'",b'192 x 108.5 x 9.9 mm (7.56 x 4.27 x 0.39 in)',b'253.6 g (8.96 oz)',,b'Micro-SIM',b'TN',"b'7.0 inches, 137.9 cm2 (~66.2% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT8321 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',,,b'LED flash',b'Yes',b'2 MP',b'LED flash',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 2500 mAh, non-removable'",,b'Black',,,,,,,,,,,,,b'2 MP',,,,,,,,b'Up to 225 h',b'Up to 4 h',,,,,,,,,b'1.74 W/kg (body)',,,,,,,,,,,
b'allview',b'Allview Viva H1001 LTE',b'https://fdn2.gsmarena.com/vv/bigpic/allview-viva-h1001.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900',b'HSDPA 900 / 2100',"b'3, 7, 20, 38'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, March'","b'Available. Released 2016, March'",b'257.5 x 155 x 10 mm (10.14 x 6.10 x 0.39 in)',b'510 g (1.12 lb)',,b'Micro-SIM',b'IPS LCD',"b'10.1 inches, 295.8 cm2 (~74.1% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~149 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT8735',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',,,b'LED flash',b'720p@30fps',b'5 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 6000 mAh, non-removable'",,b'Black',,,,,,,,,,,,,b'2 MP',,,,,,,,b'Up to 346 h',b'Up to 8 h',,,,,,,,,b'1.49 W/kg (body)',,,,,,,,,,,
b'allview',b'Allview V2 Viper i4G',b'https://fdn2.gsmarena.com/vv/bigpic/allview-v2-viper-i4g.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',"b'1, 3, 7, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, April'","b'Available. Released 2016, April'",b'143.5 x 72 x 8.3 mm (5.65 x 2.83 x 0.33 in)',b'144.5 g (5.11 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6735 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC',b'16GB 2GB RAM',,,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2300 mAh, removable'",,"b'Black, White'",,,,,,,,,,,,,b'5 MP',,b'Scratch-resistant glass',,,,,,b'Up to 210 h',b'Up to 10 h',,,,,,,,,b'0.57 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview V2 Viper e',b'https://fdn2.gsmarena.com/vv/bigpic/allview-v2-viper-e.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2016, April'","b'Available. Released 2016, April'",b'132 x 66 x 9.1 mm (5.20 x 2.60 x 0.36 in)',b'133.2 g (4.69 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~64.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'8GB 1GB RAM',,,"b'LED flash, HDR, panorama'",b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1850 mAh, removable'",,"b'Black, White'",,,,,,,,,,,,,b'2 MP',,,,,,,,b'Up to 185 h',b'Up to 10 h',,,,,,,,,b'0.46 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview P6 Lite',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p6-lite.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2016, March'","b'Available. Released 2016, March'",b'145 x 72 x 9.7 mm (5.71 x 2.83 x 0.38 in)',b'138 g (4.87 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT8321 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC',b'8GB 1GB RAM',,,"b'LED flash, panorama'",b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 2300 mAh, removable'",,"b'Black, Black/Brown'",,,,,,,,,,,,,b'2 MP',,,,,,,,b'Up to 153 h',b'Up to 11 h 30 min',,,,,,,,,b'0.44 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X3 Soul Pro',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x3-soul-pro.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',"b'1, 3, 7, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2016, February'","b'Available. Released 2016, February'",b'154.3 x 74.9 x 7 mm (6.07 x 2.95 x 0.28 in)',b'144 g (5.08 oz)',,"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'AMOLED',"b'5.5 inches, 83.4 cm2 (~72.2% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6755 Helio P10 (28 nm)',b'Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC (uses shared SIM slot)',b'64GB 4GB RAM',b'eMMC 5.1',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'16 MP, f/1.8, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB Type-C 2.0',"b'Fingerprint (front-mounted), accelerometer, proximity, compass'","b'Li-Po 3000 mAh, non-removable'",,"b'Gold, Silver'",b'About 450 EUR',,,,,,,,,,,,b'8 MP',,b'Corning Gorilla Glass 3',,,,,,b'Up to 300 h (3G)',b'Up to 15 h 20 min (3G)',,,,,,,,,b'0.86 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X3 Soul mini',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x3-soul-mini.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'3, 7, 20, 38'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, February'","b'Available. Released 2016, February'",b'142.6 x 69.5 x 7.2 mm (5.61 x 2.74 x 0.28 in)',b'129 g (4.55 oz)',,"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'LCD',"b'5.0 inches, 68.9 cm2 (~69.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6735 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC (uses shared SIM slot)',b'16GB 1GB RAM',,,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, f/2.2, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 2350 mAh, non-removable'",,"b'Gray, Gold, Silver'",,,,,,,,,,,,,b'5 MP',,,,,,,,b'Up to 235 h (3G)',b'Up to 12 h (3G)',,,,,,,,,,,,,,,,,,,,
b'allview',b'Allview P8 Energy Pro',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p8-energy-pro.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',"b'1, 3, 7, 38, 39, 40'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, February'","b'Available. Released 2016, February'",b'160.9 x 81.2 x 8.4 mm (6.33 x 3.20 x 0.33 in)',b'209.8 g (7.37 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'AMOLED',"b'6.0 inches, 99.2 cm2 (~76.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~367 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',b'microSDXC',b'64GB 3GB RAM',,,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, f/2.0, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB Type-C 3.0',"b'Fingerprint (front-mounted), accelerometer, proximity, compass'","b'Li-Po 5020 mAh, non-removable'",,b'Gold/Silver',b'About 420 EUR',,,,,,,,,,,,b'5 MP',,b'Corning Gorilla Glass 3',,,,,,b'Up to 450 h',b'Up to 22 h 30 min',,,,,,,,,b'0.40 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview P6 eMagic',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p6-emagic.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2016, March'","b'Available. Released 2016, March'",b'145 x 72 x 9.7 mm (5.71 x 2.83 x 0.38 in)',b'138 g (4.87 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'TFT',"b'5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT8321 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC (dedicated slot)',b'16GB 1GB RAM',,,"b'LED flash, HDR, panorama'",b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 2300 mAh, removable'",,"b'Gold, Brown'",,,,,,,,,,,,,b'2 MP',,,,,,,,b'Up to 153 h',b'Up to 11 h 30 min',,,,,,,,,b'0.44 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview P5 eMagic',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p5-emagic.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2016, March'","b'Available. Released 2016, March'",b'133.1 x 66.5 x 9 mm (5.24 x 2.62 x 0.35 in)',b'105 g (3.70 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'TFT',"b'4.5 inches, 57.6 cm2 (~65.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~207 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',,,"b'LED flash, HDR'",b'1080p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 1600 mAh, removable'",,"b'Dark blue, Gold'",,,,,,,,,,,,,b'2 MP',,,,,,,,b'Up to 160 h',b'Up to 7 h 40 min',,,,,,,,,b'1.03 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview P4 eMagic',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p4-emagic.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2016, March'","b'Available. Released 2016, March'",b'125.6 x 64.4 x 10 mm (4.94 x 2.54 x 0.39 in)',b'105 g (3.70 oz)',,"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~56.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',,,"b'LED flash, HDR'",b'1080p@30fps',b'5 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'",,b'Black',,,,,,,,,,,,,b'2 MP',,,,,,,,b'Up to 200 h',b'Up to 7 h',,,,,,,,,b'0.67 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X3 Soul',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x3-soul.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',"b'1, 3, 7, 20, 38, 39, 40'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, January'","b'Available. Released 2016, January'",b'151.9 x 74.6 x 6.9 mm (5.98 x 2.94 x 0.27 in)',b'147.6 g (5.22 oz)',,"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'AMOLED',"b'5.5 inches, 83.4 cm2 (~73.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC (uses shared SIM slot)',b'32GB 3GB RAM',,,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, f/2.0, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB Type-C',"b'Accelerometer, proximity, compass'","b'Li-Po 3150 mAh, non-removable'",,"b'Black, Gold'",b'About 300 EUR',,b'X3_Soul',,,,,,,,,,b'5 MP',,b'Corning Gorilla Glass 3',,,,,,b'Up to 210 h (3G)',b'Up to 15 h (3G)',,,,,,,,,b'0.55 W/kg (head)',,,,,,,,,,,
